spot_id,payment_id,payment_app,name,address,street_side,neighborhood,btd_district,municipality,type,ownership,lat,lon,pricing_summary,space_count,capacity,permit_zone,snow_emergency_tow,accessible,accessible_spaces,accessible_type,ev_charging,ev_charger_count,ev_network,citation_rate_per_space_month,source,source_date,last_updated,data_completeness
cambridge_ada_5,,free,Accessible Parking Space,21 Ames St,W,Kendall Square,,Cambridge,accessible_parking,public,42.3600822109545,-71.0906631116206,Free — ADA designated,1,,,False,True,1,standard_ada,False,,,,cambridge_gis,2026-06-14,2026-06-14,high
cambridge_ada_6,,free,Accessible Parking Space,20 Ames St,E,Kendall Square,,Cambridge,accessible_parking,public,42.3609868922475,-71.0878822581616,Free — ADA designated,1,,,False,True,1,standard_ada,False,,,,cambridge_gis,2026-06-14,2026-06-14,high
cambridge_ada_7,,free,Accessible Parking Space,40-50 Ames St,E,Kendall Square,,Cambridge,accessible_parking,public,42.3615518056858,-71.0881831960976,Free — ADA designated,1,,,False,True,1,standard_ada,False,,,,cambridge_gis,2026-06-14,2026-06-14,high
cambridge_ada_8,,free,Accessible Parking Space,1 Amherst St,N,Kendall Square,,Cambridge,accessible_parking,public,42.3610663681338,-71.084788765438,Free — ADA designated,1,,,False,True,1,standard_ada,False,,,,cambridge_gis,2026-06-14,2026-06-14,high
cambridge_ada_9,,free,Accessible Parking Space,1 Amherst St (MIT Street),W,MIT,,Cambridge,accessible_parking,public,42.3571563560634,-71.0963030112864,Free — ADA designated,1,,,False,True,1,standard_ada,False,,,,cambridge_gis,2026-06-14,2026-06-14,high
cambridge_ada_10,,free,Accessible Parking Space,23 Arrow St,S,Cambridge,,Cambridge,accessible_parking,public,42.3715536519041,-71.115435251906,Free — ADA designated,1,,,False,True,1,standard_ada,False,,,,cambridge_gis,2026-06-14,2026-06-14,high
cambridge_ada_11,,free,Accessible Parking Space,32 Ash St,E,Harvard Square,,Cambridge,accessible_parking,public,42.3738920614306,-71.1256667860756,Free — ADA designated,1,,,False,True,1,standard_ada,False,,,,cambridge_gis,2026-06-14,2026-06-14,high
cambridge_ada_12,,free,Accessible Parking Space,1 Athenaeum St (For 245 First St),S,Cambridge,,Cambridge,accessible_parking,public,42.3637381354903,-71.0792828644433,Free — ADA designated,1,,,False,True,1,standard_ada,False,,,,cambridge_gis,2026-06-14,2026-06-14,high
cambridge_ada_13,,free,Accessible Parking Space,21 Athenaeum St (For 245 First St),S,Cambridge,,Cambridge,accessible_parking,public,42.3640032926779,-71.0803251696577,Free — ADA designated,1,,,False,True,1,standard_ada,False,,,,cambridge_gis,2026-06-14,2026-06-14,high
cambridge_ada_14,,free,Accessible Parking Space,51 Belmont St,N,Cambridge,,Cambridge,accessible_parking,public,42.3750875183597,-71.152181996299,Free — ADA designated,1,,,False,True,1,standard_ada,False,,,,cambridge_gis,2026-06-14,2026-06-14,high
cambridge_ada_15,,free,Accessible Parking Space,64 Brattle St,W,Harvard Square,,Cambridge,accessible_parking,public,42.3750469618753,-71.1227421231532,Free — ADA designated,1,,,False,True,1,standard_ada,False,,,,cambridge_gis,2026-06-14,2026-06-14,high
cambridge_ada_16,,free,Accessible Parking Space,42 Brattle St,W,Harvard Square,,Cambridge,accessible_parking,public,42.3737212331394,-71.1215414409853,Free — ADA designated,1,,,False,True,1,standard_ada,False,,,,cambridge_gis,2026-06-14,2026-06-14,high
cambridge_ada_17,,free,Accessible Parking Space,73 Brattle St (For # 60 Church St),E,Harvard Square,,Cambridge,accessible_parking,public,42.3737322210342,-71.1211483910722,Free — ADA designated,1,,,False,True,1,standard_ada,False,,,,cambridge_gis,2026-06-14,2026-06-14,high
cambridge_ada_18,,free,Accessible Parking Space,344 Broadway,S,Central Square,,Cambridge,accessible_parking,public,42.3700902472337,-71.1033829601245,Free — ADA designated,1,,,False,True,1,standard_ada,False,,,,cambridge_gis,2026-06-14,2026-06-14,high
cambridge_ada_19,,free,Accessible Parking Space,344 Broadway,S,Central Square,,Cambridge,accessible_parking,public,42.3700902472337,-71.1033829601245,Free — ADA designated,1,,,False,True,1,standard_ada,False,,,,cambridge_gis,2026-06-14,2026-06-14,high
cambridge_ada_20,,free,Accessible Parking Space,1 Broadway,N,Kendall Square,,Cambridge,accessible_parking,public,42.3627385555248,-71.0840144507135,Free — ADA designated,1,,,False,True,1,standard_ada,False,,,,cambridge_gis,2026-06-14,2026-06-14,high
cambridge_ada_21,,free,Accessible Parking Space,485 Broadway,N,Cambridge,,Cambridge,accessible_parking,public,42.3748977453166,-71.1141969663498,Free — ADA designated,1,,,False,True,1,standard_ada,False,,,,cambridge_gis,2026-06-14,2026-06-14,high
cambridge_ada_22,,free,Accessible Parking Space,5 Cadbury Rd,N,Agassiz,,Cambridge,accessible_parking,public,42.3877061291414,-71.1306353569319,Free — ADA designated,1,,,False,True,1,standard_ada,False,,,,cambridge_gis,2026-06-14,2026-06-14,high
cambridge_ada_23,,free,Accessible Parking Space,1176 Cambridge St,S,East Cambridge,,Cambridge,accessible_parking,public,42.3733421245646,-71.0969690710074,Free — ADA designated,1,,,False,True,1,standard_ada,False,,,,cambridge_gis,2026-06-14,2026-06-14,high
cambridge_ada_24,,free,Accessible Parking Space,1237 Cambridge St,N,Inman Square,,Cambridge,accessible_parking,public,42.3734819513319,-71.0981901435577,Free — ADA designated,1,,,False,True,1,standard_ada,False,,,,cambridge_gis,2026-06-14,2026-06-14,high
cambridge_ada_25,,free,Accessible Parking Space,1309 Cambridge St,N,Inman Square,,Cambridge,accessible_parking,public,42.3736579737228,-71.0995076655537,Free — ADA designated,1,,,False,True,1,standard_ada,False,,,,cambridge_gis,2026-06-14,2026-06-14,high
cambridge_ada_26,,free,Accessible Parking Space,291 Cambridge St,N,Cambridge,,Cambridge,accessible_parking,public,42.3712401200991,-71.080718211524,Free — ADA designated,1,,,False,True,1,standard_ada,False,,,,cambridge_gis,2026-06-14,2026-06-14,high
cambridge_ada_27,,free,Accessible Parking Space,1046 Cambridge St,S,East Cambridge,,Cambridge,accessible_parking,public,42.3728453586489,-71.0947154422127,Free — ADA designated,1,,,False,True,1,standard_ada,False,,,,cambridge_gis,2026-06-14,2026-06-14,high
cambridge_ada_28,,free,Accessible Parking Space,1334 Cambridge St,S,Inman Square,,Cambridge,accessible_parking,public,42.3735019362193,-71.0997598695317,Free — ADA designated,1,,,False,True,1,standard_ada,False,,,,cambridge_gis,2026-06-14,2026-06-14,high
cambridge_ada_29,,free,Accessible Parking Space,826 Cambridge St,S,East Cambridge,,Cambridge,accessible_parking,public,42.372203604679,-71.0903299333617,Free — ADA designated,1,,,False,True,1,standard_ada,False,,,,cambridge_gis,2026-06-14,2026-06-14,high
cambridge_ada_30,,free,Accessible Parking Space,1493 Cambridge St,N,Central Square,,Cambridge,accessible_parking,public,42.3744254567462,-71.1044369410489,Free — ADA designated,1,,,False,True,1,standard_ada,False,,,,cambridge_gis,2026-06-14,2026-06-14,high
cambridge_ada_31,,free,Accessible Parking Space,1640 Cambridge St (@ War Memorial),S,Central Square,,Cambridge,accessible_parking,public,42.3746989654889,-71.1093247414132,Free — ADA designated,1,,,False,True,1,standard_ada,False,,,,cambridge_gis,2026-06-14,2026-06-14,high
cambridge_ada_32,,free,Accessible Parking Space,208 Cambridge St (Front of court house),S,Cambridge,,Cambridge,accessible_parking,public,42.3707967647626,-71.0792418329496,Free — ADA designated,1,,,False,True,1,standard_ada,False,,,,cambridge_gis,2026-06-14,2026-06-14,high
cambridge_ada_33,,free,Accessible Parking Space,2 Charles St,S,Cambridge,,Cambridge,accessible_parking,public,42.3672006871984,-71.0781727285116,Free — ADA designated,1,,,False,True,1,standard_ada,False,,,,cambridge_gis,2026-06-14,2026-06-14,high
cambridge_ada_34,,free,Accessible Parking Space,29 Chauncy St (For #29 Garden St),E,Harvard Square,,Cambridge,accessible_parking,public,42.379295979341,-71.1236702823581,Free — ADA designated,1,,,False,True,1,standard_ada,False,,,,cambridge_gis,2026-06-14,2026-06-14,high
cambridge_ada_35,,free,Accessible Parking Space,134 Church St,S,Harvard Square,,Cambridge,accessible_parking,public,42.3739896746686,-71.1212077700763,Free — ADA designated,1,,,False,True,1,standard_ada,False,,,,cambridge_gis,2026-06-14,2026-06-14,high
cambridge_ada_36,,free,Accessible Parking Space,27 Church St,W,Harvard Square,,Cambridge,accessible_parking,public,42.3744607154769,-71.1200759986224,Free — ADA designated,1,,,False,True,1,standard_ada,False,,,,cambridge_gis,2026-06-14,2026-06-14,high
cambridge_ada_37,,free,Accessible Parking Space,42 Church St,E,Harvard Square,,Cambridge,accessible_parking,public,42.3742735219479,-71.1205112810876,Free — ADA designated,1,,,False,True,1,standard_ada,False,,,,cambridge_gis,2026-06-14,2026-06-14,high
cambridge_ada_38,,free,Accessible Parking Space,50 Churchill Ave,S,North Cambridge,,Cambridge,accessible_parking,public,42.4004501942789,-71.1321965046201,Free — ADA designated,1,,,False,True,1,standard_ada,False,,,,cambridge_gis,2026-06-14,2026-06-14,high
cambridge_ada_39,,free,Accessible Parking Space,186 Concord Ave,S,Agassiz,,Cambridge,accessible_parking,public,42.3821754729476,-71.1307412910252,Free — ADA designated,1,,,False,True,1,standard_ada,False,,,,cambridge_gis,2026-06-14,2026-06-14,high
cambridge_ada_40,,free,Accessible Parking Space,419 Concord Ave (opp. 415 in front of ballfield),S,Agassiz,,Cambridge,accessible_parking,public,42.3859542586147,-71.1385441301344,Free — ADA designated,1,,,False,True,1,standard_ada,False,,,,cambridge_gis,2026-06-14,2026-06-14,high
cambridge_ada_41,,free,Accessible Parking Space,166 Cushing St,E,Cambridge,,Cambridge,accessible_parking,public,42.3794238059411,-71.1527300432916,Free — ADA designated,1,,,False,True,1,standard_ada,False,,,,cambridge_gis,2026-06-14,2026-06-14,high
cambridge_ada_42,,free,Accessible Parking Space,16 Dunster St,E,Harvard Square,,Cambridge,accessible_parking,public,42.3728352805559,-71.1188923856705,Free — ADA designated,1,,,False,True,1,standard_ada,False,,,,cambridge_gis,2026-06-14,2026-06-14,high
cambridge_ada_43,,free,Accessible Parking Space,176 Education St,W,Cambridge,,Cambridge,accessible_parking,public,42.36985517621,-71.0707683653927,Free — ADA designated,1,,,False,True,1,standard_ada,False,,,,cambridge_gis,2026-06-14,2026-06-14,high
cambridge_ada_44,,free,Accessible Parking Space,23 Everett St,N,Cambridge,,Cambridge,accessible_parking,public,42.3800137802187,-71.1179575540688,Free — ADA designated,1,,,False,True,1,standard_ada,False,,,,cambridge_gis,2026-06-14,2026-06-14,high
cambridge_ada_45,,free,Accessible Parking Space,Farwell Pl. (For 51 Brattle),E,Harvard Square,,Cambridge,accessible_parking,public,42.3747994453556,-71.1211235691315,Free — ADA designated,1,,,False,True,1,standard_ada,False,,,,cambridge_gis,2026-06-14,2026-06-14,high
cambridge_ada_46,,free,Accessible Parking Space,201 Fawcett St,E,Cambridge,,Cambridge,accessible_parking,public,42.3936109615105,-71.1499689370342,Free — ADA designated,1,,,False,True,1,standard_ada,False,,,,cambridge_gis,2026-06-14,2026-06-14,high
cambridge_ada_47,,free,Accessible Parking Space,2 Felton St,E,Cambridge,,Cambridge,accessible_parking,public,42.3742823147024,-71.1124369096259,Free — ADA designated,1,,,False,True,1,standard_ada,False,,,,cambridge_gis,2026-06-14,2026-06-14,high
cambridge_ada_48,,free,Accessible Parking Space,218 Fifth St (For 195 Binney St),E,Kendall Square,,Cambridge,accessible_parking,public,42.3675704017867,-71.0836337748622,Free — ADA designated,1,,,False,True,1,standard_ada,False,,,,cambridge_gis,2026-06-14,2026-06-14,high
cambridge_ada_49,,free,Accessible Parking Space,215 First St,E,Cambridge,,Cambridge,accessible_parking,public,42.3642150262008,-71.0785443353667,Free — ADA designated,1,,,False,True,1,standard_ada,False,,,,cambridge_gis,2026-06-14,2026-06-14,high
cambridge_ada_50,,free,Accessible Parking Space,44 Francis Ave,E,Cambridge,,Cambridge,accessible_parking,public,42.3803772569328,-71.1123453319212,Free — ADA designated,1,,,False,True,1,standard_ada,False,,,,cambridge_gis,2026-06-14,2026-06-14,high
cambridge_ada_51,,free,Accessible Parking Space,47 Francis Ave,W,Cambridge,,Cambridge,accessible_parking,public,42.3805768536081,-71.1129791394686,Free — ADA designated,1,,,False,True,1,standard_ada,False,,,,cambridge_gis,2026-06-14,2026-06-14,high
cambridge_ada_52,,free,Accessible Parking Space,1201 Franklin St (Public Library),N,Central Square,,Cambridge,accessible_parking,public,42.3641094408474,-71.1042370759763,Free — ADA designated,1,,,False,True,1,standard_ada,False,,,,cambridge_gis,2026-06-14,2026-06-14,high
cambridge_ada_53,,free,Accessible Parking Space,Front St (For 265 Mass Ave),N,Kendall Square,,Cambridge,accessible_parking,public,42.3620002892739,-71.097447747728,Free — ADA designated,1,,,False,True,1,standard_ada,False,,,,cambridge_gis,2026-06-14,2026-06-14,high
cambridge_ada_54,,free,Accessible Parking Space,10 Garden St,S,Harvard Square,,Cambridge,accessible_parking,public,42.3761273832019,-71.1222878780194,Free — ADA designated,1,,,False,True,1,standard_ada,False,,,,cambridge_gis,2026-06-14,2026-06-14,high
cambridge_ada_55,,free,Accessible Parking Space,11 Garden St,N,Harvard Square,,Cambridge,accessible_parking,public,42.3767329349143,-71.1226815759024,Free — ADA designated,1,,,False,True,1,standard_ada,False,,,,cambridge_gis,2026-06-14,2026-06-14,high
cambridge_ada_56,,free,Accessible Parking Space,20 Garden St,W,Harvard Square,,Cambridge,accessible_parking,public,42.3777263684527,-71.1233682012888,Free — ADA designated,1,,,False,True,1,standard_ada,False,,,,cambridge_gis,2026-06-14,2026-06-14,high
cambridge_ada_57,,free,Accessible Parking Space,8 Garden St (For H.U.),S,Harvard Square,,Cambridge,accessible_parking,public,42.3758787243356,-71.1219761149701,Free — ADA designated,1,,,False,True,1,standard_ada,False,,,,cambridge_gis,2026-06-14,2026-06-14,high
cambridge_ada_58,,free,Accessible Parking Space,6 Garden St (For H.U.),S,Harvard Square,,Cambridge,accessible_parking,public,42.3758330613382,-71.1218907399823,Free — ADA designated,1,,,False,True,1,standard_ada,False,,,,cambridge_gis,2026-06-14,2026-06-14,high
cambridge_ada_59,,free,Accessible Parking Space,11 Garden St (For H.U.),E,Harvard Square,,Cambridge,accessible_parking,public,42.3767329349143,-71.1226815759024,Free — ADA designated,1,,,False,True,1,standard_ada,False,,,,cambridge_gis,2026-06-14,2026-06-14,high
cambridge_ada_60,,free,Accessible Parking Space,25 Granite St (Front of School),S,Cambridgeport,,Cambridge,accessible_parking,public,42.3558767375152,-71.1116701709834,Free — ADA designated,1,,,False,True,1,standard_ada,False,,,,cambridge_gis,2026-06-14,2026-06-14,high
cambridge_ada_61,,free,Accessible Parking Space,1306 Green St,S,Central Square,,Cambridge,accessible_parking,public,42.3654768209571,-71.1054880666575,Free — ADA designated,1,,,False,True,1,standard_ada,False,,,,cambridge_gis,2026-06-14,2026-06-14,high
cambridge_ada_62,,free,Accessible Parking Space,450 Green St (For 806 Mass Ave),N,Central Square,,Cambridge,accessible_parking,public,42.3667434605037,-71.1076655689857,Free — ADA designated,1,,,False,True,1,standard_ada,False,,,,cambridge_gis,2026-06-14,2026-06-14,high
cambridge_ada_63,,free,Accessible Parking Space,438 Green St (For 806 Mass Ave),N,Central Square,,Cambridge,accessible_parking,public,42.3663502826683,-71.1067578346355,Free — ADA designated,1,,,False,True,1,standard_ada,False,,,,cambridge_gis,2026-06-14,2026-06-14,high
cambridge_ada_64,,free,Accessible Parking Space,147 Hampshire St,E,Inman Square,,Cambridge,accessible_parking,public,42.3713360051875,-71.09769652127,Free — ADA designated,1,,,False,True,1,standard_ada,False,,,,cambridge_gis,2026-06-14,2026-06-14,high
cambridge_ada_65,,free,Accessible Parking Space,304 Harvard St,N,Central Square,,Cambridge,accessible_parking,public,42.3697488473859,-71.1062167446782,Free — ADA designated,1,,,False,True,1,standard_ada,False,,,,cambridge_gis,2026-06-14,2026-06-14,high
cambridge_ada_66,,free,Accessible Parking Space,222 Harvard St (For church on Norfolk St),S,Central Square,,Cambridge,accessible_parking,public,42.3680838836801,-71.1013503596574,Free — ADA designated,1,,,False,True,1,standard_ada,False,,,,cambridge_gis,2026-06-14,2026-06-14,high
cambridge_ada_67,,free,Accessible Parking Space,311 Hovey Ave (For 1585 Cambridge St),E,Inman Square,,Cambridge,accessible_parking,public,42.3763149071065,-71.1076766053055,Free — ADA designated,1,,,False,True,1,standard_ada,False,,,,cambridge_gis,2026-06-14,2026-06-14,high
cambridge_ada_68,,free,Accessible Parking Space,353 Huron Ave,N,Agassiz,,Cambridge,accessible_parking,public,42.3813410811938,-71.1383000740089,Free — ADA designated,1,,,False,True,1,standard_ada,False,,,,cambridge_gis,2026-06-14,2026-06-14,high
cambridge_ada_69,,free,Accessible Parking Space,700 Huron Ave,S,Cambridge,,Cambridge,accessible_parking,public,42.3810011452215,-71.1550903281338,Free — ADA designated,1,,,False,True,1,standard_ada,False,,,,cambridge_gis,2026-06-14,2026-06-14,high
cambridge_ada_70,,free,Accessible Parking Space,688 Huron Ave (For VFW),S,Cambridge,,Cambridge,accessible_parking,public,42.3803716735684,-71.154303488462,Free — ADA designated,1,,,False,True,1,standard_ada,False,,,,cambridge_gis,2026-06-14,2026-06-14,high
cambridge_ada_71,,free,Accessible Parking Space,51 Inman St,W,Central Square,,Cambridge,accessible_parking,public,42.3695714263398,-71.1033614399498,Free — ADA designated,1,,,False,True,1,standard_ada,False,,,,cambridge_gis,2026-06-14,2026-06-14,high
cambridge_ada_72,,free,Accessible Parking Space,326 Inman St,W,Kendall Square,,Cambridge,accessible_parking,public,42.3623575799934,-71.086719140123,Free — ADA designated,1,,,False,True,1,standard_ada,False,,,,cambridge_gis,2026-06-14,2026-06-14,high
cambridge_ada_73,,free,Accessible Parking Space,57 JFK St,W,Harvard Square,,Cambridge,accessible_parking,public,42.3720383307138,-71.1207330650424,Free — ADA designated,1,,,False,True,1,standard_ada,False,,,,cambridge_gis,2026-06-14,2026-06-14,high
cambridge_ada_74,,free,Accessible Parking Space,2 Kirkland St (For 45 Quincy St),N,Harvard Square,,Cambridge,accessible_parking,public,42.3769396247557,-71.117172202954,Free — ADA designated,1,,,False,True,1,standard_ada,False,,,,cambridge_gis,2026-06-14,2026-06-14,high
cambridge_ada_75,,free,Accessible Parking Space,1 Linsky Way (For 215 First St),S,Cambridge,,Cambridge,accessible_parking,public,42.364967498738,-71.0802266962844,Free — ADA designated,1,,,False,True,1,standard_ada,False,,,,cambridge_gis,2026-06-14,2026-06-14,high
cambridge_ada_76,,free,Accessible Parking Space,250 Main St,S,Kendall Square,,Cambridge,accessible_parking,public,42.3622022845129,-71.084989686479,Free — ADA designated,1,,,False,True,1,standard_ada,False,,,,cambridge_gis,2026-06-14,2026-06-14,high
cambridge_ada_77,,free,Accessible Parking Space,550 Mass Ave,S,Central Square,,Cambridge,accessible_parking,public,42.3644299341566,-71.1023762097327,Free — ADA designated,1,,,False,True,1,standard_ada,False,,,,cambridge_gis,2026-06-14,2026-06-14,high
cambridge_ada_78,,free,Accessible Parking Space,1720-1722 Massachusetts Ave,W,Porter Square,,Cambridge,accessible_parking,public,42.3838485660799,-71.1196996701518,Free — ADA designated,1,,,False,True,1,standard_ada,False,,,,cambridge_gis,2026-06-14,2026-06-14,high
cambridge_ada_79,,free,Accessible Parking Space,321 Massachusetts Ave,N,Cambridge,,Cambridge,accessible_parking,public,42.3626081825839,-71.0986695987294,Free — ADA designated,1,,,False,True,1,standard_ada,False,,,,cambridge_gis,2026-06-14,2026-06-14,high
cambridge_ada_80,,free,Accessible Parking Space,402 Massachusetts Ave,N,Central Square,,Cambridge,accessible_parking,public,42.3631305678357,-71.1002834614047,Free — ADA designated,1,,,False,True,1,standard_ada,False,,,,cambridge_gis,2026-06-14,2026-06-14,high
cambridge_ada_81,,free,Accessible Parking Space,480 Massachusetts Ave,S,Central Square,,Cambridge,accessible_parking,public,42.3638585477094,-71.1014345702038,Free — ADA designated,1,,,False,True,1,standard_ada,False,,,,cambridge_gis,2026-06-14,2026-06-14,high
cambridge_ada_82,,free,Accessible Parking Space,727 Massachusetts Ave,N,Central Square,,Cambridge,accessible_parking,public,42.3663015624585,-71.104899879749,Free — ADA designated,1,,,False,True,1,standard_ada,False,,,,cambridge_gis,2026-06-14,2026-06-14,high
cambridge_ada_83,,free,Accessible Parking Space,806 Massachusetts Ave,S,Central Square,,Cambridge,accessible_parking,public,42.3667524414894,-71.1062212312134,Free — ADA designated,1,,,False,True,1,standard_ada,False,,,,cambridge_gis,2026-06-14,2026-06-14,high
cambridge_ada_84,,free,Accessible Parking Space,844 Massachusetts Ave,S,Central Square,,Cambridge,accessible_parking,public,42.3673393245188,-71.1070793741565,Free — ADA designated,1,,,False,True,1,standard_ada,False,,,,cambridge_gis,2026-06-14,2026-06-14,high
cambridge_ada_85,,free,Accessible Parking Space,795 Massachusetts Ave,N,Central Square,,Cambridge,accessible_parking,public,42.3670452948472,-71.1057528990147,Free — ADA designated,1,,,False,True,1,standard_ada,False,,,,cambridge_gis,2026-06-14,2026-06-14,high
cambridge_ada_86,,free,Accessible Parking Space,425 Massachusetts Ave,S,Central Square,,Cambridge,accessible_parking,public,42.3636729181008,-71.1004821736942,Free — ADA designated,1,,,False,True,1,standard_ada,False,,,,cambridge_gis,2026-06-14,2026-06-14,high
cambridge_ada_87,,free,Accessible Parking Space,1001 Massachusetts Ave,N,Central Square,,Cambridge,accessible_parking,public,42.3694870814312,-71.1113412074601,Free — ADA designated,1,,,False,True,1,standard_ada,False,,,,cambridge_gis,2026-06-14,2026-06-14,high
cambridge_ada_88,,free,Accessible Parking Space,896 Massachusetts Ave,S,Central Square,,Cambridge,accessible_parking,public,42.368022534766,-71.1082642369583,Free — ADA designated,1,,,False,True,1,standard_ada,False,,,,cambridge_gis,2026-06-14,2026-06-14,high
cambridge_ada_89,,free,Accessible Parking Space,1967 Massachusetts Ave,E,Porter Square,,Cambridge,accessible_parking,public,42.3900741968676,-71.1204661208429,Free — ADA designated,1,,,False,True,1,standard_ada,False,,,,cambridge_gis,2026-06-14,2026-06-14,high
cambridge_ada_90,,free,Accessible Parking Space,1957 Massachusetts Ave,E,Porter Square,,Cambridge,accessible_parking,public,42.3899110505526,-71.1202647252217,Free — ADA designated,1,,,False,True,1,standard_ada,False,,,,cambridge_gis,2026-06-14,2026-06-14,high
cambridge_ada_91,,free,Accessible Parking Space,2103 Massachusetts Ave,E,Porter Square,,Cambridge,accessible_parking,public,42.3917348235746,-71.1235737862511,Free — ADA designated,1,,,False,True,1,standard_ada,False,,,,cambridge_gis,2026-06-14,2026-06-14,high
cambridge_ada_92,,free,Accessible Parking Space,302 Massachusetts Ave,S,Cambridge,,Cambridge,accessible_parking,public,42.3621086976538,-71.0984243708753,Free — ADA designated,1,,,False,True,1,standard_ada,False,,,,cambridge_gis,2026-06-14,2026-06-14,high
cambridge_ada_93,,free,Accessible Parking Space,830 Massachusetts Ave,S,Central Square,,Cambridge,accessible_parking,public,42.3670375281099,-71.1066569716129,Free — ADA designated,1,,,False,True,1,standard_ada,False,,,,cambridge_gis,2026-06-14,2026-06-14,high
cambridge_ada_94,,free,Accessible Parking Space,2310 Massachusetts Ave,W,North Cambridge,,Cambridge,accessible_parking,public,42.3954853394716,-71.1283297649683,Free — ADA designated,1,,,False,True,1,standard_ada,False,,,,cambridge_gis,2026-06-14,2026-06-14,high
cambridge_ada_95,,free,Accessible Parking Space,2310 Massachusetts Ave,W,North Cambridge,,Cambridge,accessible_parking,public,42.3954853394716,-71.1283297649683,Free — ADA designated,1,,,False,True,1,standard_ada,False,,,,cambridge_gis,2026-06-14,2026-06-14,high
cambridge_ada_96,,free,Accessible Parking Space,424 Massachusetts Ave,E,Central Square,,Cambridge,accessible_parking,public,42.3634077832046,-71.1006526924299,Free — ADA designated,1,,,False,True,1,standard_ada,False,,,,cambridge_gis,2026-06-14,2026-06-14,high
cambridge_ada_97,,free,Accessible Parking Space,831 Massachusetts Ave,N,Central Square,,Cambridge,accessible_parking,public,42.3672198688484,-71.1064620287026,Free — ADA designated,1,,,False,True,1,standard_ada,False,,,,cambridge_gis,2026-06-14,2026-06-14,high
cambridge_ada_98,,free,Accessible Parking Space,77 Massachusetts Ave,N,Kendall Square,,Cambridge,accessible_parking,public,42.3591369268641,-71.0933400269611,Free — ADA designated,1,,,False,True,1,standard_ada,False,,,,cambridge_gis,2026-06-14,2026-06-14,high
cambridge_ada_99,,free,Accessible Parking Space,1280 Massachusetts Ave,S,Cambridge,,Cambridge,accessible_parking,public,42.3726917993157,-71.1167845745102,Free — ADA designated,1,,,False,True,1,standard_ada,False,,,,cambridge_gis,2026-06-14,2026-06-14,high
cambridge_ada_100,,free,Accessible Parking Space,1120 Massachusetts Ave,S,Cambridge,,Cambridge,accessible_parking,public,42.3707484677246,-71.1139418306448,Free — ADA designated,1,,,False,True,1,standard_ada,False,,,,cambridge_gis,2026-06-14,2026-06-14,high
cambridge_ada_101,,free,Accessible Parking Space,77 Massachusetts Ave,N,Kendall Square,,Cambridge,accessible_parking,public,42.3591369268641,-71.0933400269611,Free — ADA designated,1,,,False,True,1,standard_ada,False,,,,cambridge_gis,2026-06-14,2026-06-14,high
cambridge_ada_102,,free,Accessible Parking Space,1680 Massachusetts Ave,W,Porter Square,,Cambridge,accessible_parking,public,42.382432663004,-71.1198413980051,Free — ADA designated,1,,,False,True,1,standard_ada,False,,,,cambridge_gis,2026-06-14,2026-06-14,high
cambridge_ada_103,,free,Accessible Parking Space,2050 Massachusetts Ave,W,Porter Square,,Cambridge,accessible_parking,public,42.3910541841767,-71.122923455036,Free — ADA designated,1,,,False,True,1,standard_ada,False,,,,cambridge_gis,2026-06-14,2026-06-14,high
cambridge_ada_104,,free,Accessible Parking Space,119 Mt. Auburn St,N,Central Square,,Cambridge,accessible_parking,public,42.3628385923875,-71.1036067588301,Free — ADA designated,1,,,False,True,1,standard_ada,False,,,,cambridge_gis,2026-06-14,2026-06-14,high
cambridge_ada_105,,free,Accessible Parking Space,330 Mt. Auburn St,S,Cambridge,,Cambridge,accessible_parking,public,42.3746188892909,-71.1358947638601,Free — ADA designated,1,,,False,True,1,standard_ada,False,,,,cambridge_gis,2026-06-14,2026-06-14,high
cambridge_ada_106,,free,Accessible Parking Space,122 Mt. Auburn St,S,Harvard Square,,Cambridge,accessible_parking,public,42.3731333442189,-71.1226426972478,Free — ADA designated,1,,,False,True,1,standard_ada,False,,,,cambridge_gis,2026-06-14,2026-06-14,high
cambridge_ada_107,,free,Accessible Parking Space,81 Mt. Auburn St,N,Harvard Square,,Cambridge,accessible_parking,public,42.3724265776325,-71.1195536444406,Free — ADA designated,1,,,False,True,1,standard_ada,False,,,,cambridge_gis,2026-06-14,2026-06-14,high
cambridge_ada_108,,free,Accessible Parking Space,78 Mt. Auburn St (For Holyoke Center),N,Harvard Square,,Cambridge,accessible_parking,public,42.3720832190523,-71.1191301022643,Free — ADA designated,1,,,False,True,1,standard_ada,False,,,,cambridge_gis,2026-06-14,2026-06-14,high
cambridge_ada_109,,free,Accessible Parking Space,146 Norfolk St,W,Cambridge,,Cambridge,accessible_parking,public,42.3677896193173,-71.0995952932759,Free — ADA designated,1,,,False,True,1,standard_ada,False,,,,cambridge_gis,2026-06-14,2026-06-14,high
cambridge_ada_110,,free,Accessible Parking Space,1 North Point Blvd,S,Cambridge,,Cambridge,accessible_parking,public,42.3691521286935,-71.0689624476303,Free — ADA designated,1,,,False,True,1,standard_ada,False,,,,cambridge_gis,2026-06-14,2026-06-14,high
cambridge_ada_111,,free,Accessible Parking Space,86 Otis St,S,Cambridge,,Cambridge,accessible_parking,public,42.370493768409,-71.0819410668657,Free — ADA designated,1,,,False,True,1,standard_ada,False,,,,cambridge_gis,2026-06-14,2026-06-14,high
