spot_id,payment_id,payment_app,name,address,street_side,neighborhood,municipality,type,ownership,lat,lon,pricing_summary,space_count,capacity,permit_zone,snow_emergency_tow,accessible,accessible_spaces,accessible_type,ev_charging,ev_charger_count,ev_network,source,source_date,last_updated,data_completeness
cambridge_meter_BRAT-0102,6860,PayByPhone,BRAT-0102,,unknown,Harvard Square,Cambridge,on_street_meter,public,42.37571202894695,-71.12395661620374,Mon-Sat 08:00-20:00 $2.00/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_BRAT-0097,6860,PayByPhone,BRAT-0097,,unknown,Harvard Square,Cambridge,on_street_meter,public,42.37584378998839,-71.12405605711237,Mon-Sat 08:00-20:00 $2.00/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_BRAT-0095,6860,PayByPhone,BRAT-0095,,unknown,Harvard Square,Cambridge,on_street_meter,public,42.3758158084801,-71.12398903167274,Mon-Sat 08:00-20:00 $2.00/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_BRAT-0085,6860,PayByPhone,BRAT-0085,,unknown,Harvard Square,Cambridge,on_street_meter,public,42.37568420131845,-71.12358365987977,Mon-Sat 08:00-20:00 $2.00/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_BRAT-0087,6860,PayByPhone,BRAT-0087,,unknown,Harvard Square,Cambridge,on_street_meter,public,42.37570406480669,-71.12364462677435,Mon-Sat 08:00-20:00 $2.00/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_BRAT-0096,6860,PayByPhone,BRAT-0096,,unknown,Harvard Square,Cambridge,on_street_meter,public,42.37560860684516,-71.12364348643749,Mon-Sat 08:00-20:00 $2.00/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_BRAT-0094,6860,PayByPhone,BRAT-0094,,unknown,Harvard Square,Cambridge,on_street_meter,public,42.37558696210145,-71.12357984311444,Mon-Sat 08:00-20:00 $2.00/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_BRAT-0092,6860,PayByPhone,BRAT-0092,,unknown,Harvard Square,Cambridge,on_street_meter,public,42.37556479416166,-71.12351680689146,Mon-Sat 08:00-20:00 $2.00/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_BRAT-0084,6860,PayByPhone,BRAT-0084,,unknown,Harvard Square,Cambridge,on_street_meter,public,42.37546987384102,-71.1232748849911,Mon-Sat 08:00-20:00 $2.00/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_BRAT-0086,6860,PayByPhone,BRAT-0086,,unknown,Harvard Square,Cambridge,on_street_meter,public,42.37549368557044,-71.12332036158477,Mon-Sat 08:00-20:00 $2.00/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_BRAT-0088,6860,PayByPhone,BRAT-0088,,unknown,Harvard Square,Cambridge,on_street_meter,public,42.375517705715694,-71.12338345649354,Mon-Sat 08:00-20:00 $2.00/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_BRAT-0090,6860,PayByPhone,BRAT-0090,,unknown,Harvard Square,Cambridge,on_street_meter,public,42.37554142300575,-71.12344939832232,Mon-Sat 08:00-20:00 $2.00/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_BRAT-0067,6860,PayByPhone,BRAT-0067,,unknown,Harvard Square,Cambridge,on_street_meter,public,42.375292016678884,-71.12278448677998,Mon-Sat 08:00-20:00 $2.00/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_BRAT-0069,6860,PayByPhone,BRAT-0069,,unknown,Harvard Square,Cambridge,on_street_meter,public,42.37533208943813,-71.1228439761861,Mon-Sat 08:00-20:00 $2.00/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_BRAT-0071,6860,PayByPhone,BRAT-0071,,unknown,Harvard Square,Cambridge,on_street_meter,public,42.3753666019156,-71.12289700745913,Mon-Sat 08:00-20:00 $2.00/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_BRAT-0073,6860,PayByPhone,BRAT-0073,,unknown,Harvard Square,Cambridge,on_street_meter,public,42.375400805576874,-71.12295430475817,Mon-Sat 08:00-20:00 $2.00/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_BRAT-0075,6860,PayByPhone,BRAT-0075,,unknown,Harvard Square,Cambridge,on_street_meter,public,42.37543571132972,-71.12301489241857,Mon-Sat 08:00-20:00 $2.00/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_BRAT-0077,6860,PayByPhone,BRAT-0077,,unknown,Harvard Square,Cambridge,on_street_meter,public,42.37546714189428,-71.12306989192038,Mon-Sat 08:00-20:00 $2.00/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_BRAT-0082,6860,PayByPhone,BRAT-0082,,unknown,Harvard Square,Cambridge,on_street_meter,public,42.37534776252993,-71.1230430158236,Mon-Sat 08:00-20:00 $2.00/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_BRAT-0080,6860,PayByPhone,BRAT-0080,,unknown,Harvard Square,Cambridge,on_street_meter,public,42.37531253123396,-71.12298602581389,Mon-Sat 08:00-20:00 $2.00/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_BRAT-0078,6860,PayByPhone,BRAT-0078,,unknown,Harvard Square,Cambridge,on_street_meter,public,42.37527667574424,-71.12293006380897,Mon-Sat 08:00-20:00 $2.00/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_BRAT-0076,6860,PayByPhone,BRAT-0076,,unknown,Harvard Square,Cambridge,on_street_meter,public,42.375240308136796,-71.12287588735924,Mon-Sat 08:00-20:00 $2.00/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_BRAT-0074,6860,PayByPhone,BRAT-0074,,unknown,Harvard Square,Cambridge,on_street_meter,public,42.37520734009929,-71.12282643352192,Mon-Sat 08:00-20:00 $2.00/hr (2 hour max),1,,,False,True,1,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_BRAT-0072,6860,PayByPhone,BRAT-0072,,unknown,Harvard Square,Cambridge,on_street_meter,public,42.375168403200256,-71.12277562027955,Mon-Sat 08:00-20:00 $2.00/hr (2 hour max),1,,,False,True,1,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_BRAT-0070,6860,PayByPhone,BRAT-0070,,unknown,Harvard Square,Cambridge,on_street_meter,public,42.37512584223017,-71.12272225328691,Mon-Sat 08:00-20:00 $2.00/hr (2 hour max),1,,,False,True,1,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_BRAT-0068,6860,PayByPhone,BRAT-0068,,unknown,Harvard Square,Cambridge,on_street_meter,public,42.37508263144402,-71.122669525401,Mon-Sat 08:00-20:00 $2.00/hr (2 hour max),1,,,False,True,1,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_BRAT-0066,6860,PayByPhone,BRAT-0066,,unknown,Harvard Square,Cambridge,on_street_meter,public,42.375041004883116,-71.12262016286817,Mon-Sat 08:00-20:00 $2.00/hr (2 hour max),1,,,False,True,1,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_BRAT-0065,6860,PayByPhone,BRAT-0065,,unknown,Harvard Square,Cambridge,on_street_meter,public,42.375141030203835,-71.12258016021947,Mon-Sat 08:00-20:00 $2.00/hr (2 hour max),1,,,False,True,1,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_BRAT-0063,6860,PayByPhone,BRAT-0063,,unknown,Harvard Square,Cambridge,on_street_meter,public,42.37510177919194,-71.12253369610929,Mon-Sat 08:00-20:00 $2.00/hr (2 hour max),1,,,False,True,1,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_BRAT-0047,6860,PayByPhone,BRAT-0047,,unknown,Harvard Square,Cambridge,on_street_meter,public,42.37455241503149,-71.12192517917035,Mon-Sat 08:00-20:00 $2.00/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_BRAT-0049,6860,PayByPhone,BRAT-0049,,unknown,Harvard Square,Cambridge,on_street_meter,public,42.374601396813134,-71.12196747917154,Mon-Sat 08:00-20:00 $2.00/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_BRAT-0051,6860,PayByPhone,BRAT-0051,,unknown,Harvard Square,Cambridge,on_street_meter,public,42.37465589311523,-71.12202056039195,Mon-Sat 08:00-20:00 $2.00/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_BRAT-0053,6860,PayByPhone,BRAT-0053,,unknown,Harvard Square,Cambridge,on_street_meter,public,42.374698383786686,-71.1220687857656,Mon-Sat 08:00-20:00 $2.00/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_BRAT-0055,6860,PayByPhone,BRAT-0055,,unknown,Harvard Square,Cambridge,on_street_meter,public,42.37474195295098,-71.12211900599598,Mon-Sat 08:00-20:00 $2.00/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_BRAT-0057,6860,PayByPhone,BRAT-0057,,unknown,Harvard Square,Cambridge,on_street_meter,public,42.374782316902945,-71.12217357729357,Mon-Sat 08:00-20:00 $2.00/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_BRAT-0058,6860,PayByPhone,BRAT-0058,,unknown,Harvard Square,Cambridge,on_street_meter,public,42.374729047787106,-71.12225630244717,Mon-Sat 08:00-20:00 $2.00/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_BRAT-0056,6860,PayByPhone,BRAT-0056,,unknown,Harvard Square,Cambridge,on_street_meter,public,42.37468636644062,-71.12220714198068,Mon-Sat 08:00-20:00 $2.00/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_BRAT-0054,6860,PayByPhone,BRAT-0054,,unknown,Harvard Square,Cambridge,on_street_meter,public,42.374638875967634,-71.12215940761675,Mon-Sat 08:00-20:00 $2.00/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_BRAT-0052,6860,PayByPhone,BRAT-0052,,unknown,Harvard Square,Cambridge,on_street_meter,public,42.37459126523825,-71.12210691868441,Mon-Sat 08:00-20:00 $2.00/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_BRAT-0050,6860,PayByPhone,BRAT-0050,,unknown,Harvard Square,Cambridge,on_street_meter,public,42.37444576196562,-71.12196930643593,Mon-Sat 08:00-20:00 $2.00/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_BRAT-0048,6860,PayByPhone,BRAT-0048,,unknown,Harvard Square,Cambridge,on_street_meter,public,42.37440227578695,-71.12193178106854,Mon-Sat 08:00-20:00 $2.00/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_BRAT-0046,6860,PayByPhone,BRAT-0046,,unknown,Harvard Square,Cambridge,on_street_meter,public,42.37435880660253,-71.12189410785068,Mon-Sat 08:00-20:00 $2.00/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_BRAT-0043,6860,PayByPhone,BRAT-0043,,unknown,Harvard Square,Cambridge,on_street_meter,public,42.37432174889888,-71.12172387493354,Mon-Sat 08:00-20:00 $2.00/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_BRAT-0039,6860,PayByPhone,BRAT-0039,,unknown,Harvard Square,Cambridge,on_street_meter,public,42.374148416269804,-71.12157196392813,Mon-Sat 08:00-20:00 $2.00/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_BRAT-0037,6860,PayByPhone,BRAT-0037,,unknown,Harvard Square,Cambridge,on_street_meter,public,42.37409937878958,-71.12152920110776,Mon-Sat 08:00-20:00 $2.00/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_BRAT-0040,6860,PayByPhone,BRAT-0040,,unknown,Harvard Square,Cambridge,on_street_meter,public,42.37390891898573,-71.12150332218968,Mon-Sat 08:00-20:00 $2.00/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_BRAT-0038,6860,PayByPhone,BRAT-0038,,unknown,Harvard Square,Cambridge,on_street_meter,public,42.373860343688825,-71.12145988443163,Mon-Sat 08:00-20:00 $2.00/hr (2 hour max),1,,,False,True,1,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_BRAT-0036,6860,PayByPhone,BRAT-0036,,unknown,Harvard Square,Cambridge,on_street_meter,public,42.37369823398346,-71.1213195507489,Mon-Sat 08:00-20:00 $2.00/hr (2 hour max),1,,,False,True,2,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_PLY-0072,6940,PayByPhone,PLY-0072,,unknown,Cambridge,Cambridge,on_street_meter,public,42.36988716801561,-71.11793381522311,Mon-Sat 08:00-20:00 $2.00/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_PLY-0070,6940,PayByPhone,PLY-0070,,unknown,Cambridge,Cambridge,on_street_meter,public,42.36993444241847,-71.11790530930598,Mon-Sat 08:00-20:00 $2.00/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_PLY-0068,6940,PayByPhone,PLY-0068,,unknown,Cambridge,Cambridge,on_street_meter,public,42.36998590723654,-71.1178741848496,Mon-Sat 08:00-20:00 $2.00/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_PLY-0066,6940,PayByPhone,PLY-0066,,unknown,Harvard Square,Cambridge,on_street_meter,public,42.37003561266255,-71.11784401462353,Mon-Sat 08:00-20:00 $2.00/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_PLY-0064,6940,PayByPhone,PLY-0064,,unknown,Harvard Square,Cambridge,on_street_meter,public,42.37008617271217,-71.11781349040324,Mon-Sat 08:00-20:00 $2.00/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_PLY-0038,6940,PayByPhone,PLY-0038,,unknown,Harvard Square,Cambridge,on_street_meter,public,42.370924973170986,-71.11731186404606,Mon-Sat 08:00-20:00 $2.00/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_PLY-0040,6940,PayByPhone,PLY-0040,,unknown,Harvard Square,Cambridge,on_street_meter,public,42.37087303478907,-71.11734292868167,Mon-Sat 08:00-20:00 $2.00/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_PLY-0042,6940,PayByPhone,PLY-0042,,unknown,Harvard Square,Cambridge,on_street_meter,public,42.37082037459602,-71.11737483651974,Mon-Sat 08:00-20:00 $2.00/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_PLY-0044,6940,PayByPhone,PLY-0044,,unknown,Harvard Square,Cambridge,on_street_meter,public,42.370768210966766,-71.11740624888603,Mon-Sat 08:00-20:00 $2.00/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_PLY-0046,6940,PayByPhone,PLY-0046,,unknown,Harvard Square,Cambridge,on_street_meter,public,42.37071536511043,-71.1174380305321,Mon-Sat 08:00-20:00 $2.00/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_PLY-0048,6940,PayByPhone,PLY-0048,,unknown,Harvard Square,Cambridge,on_street_meter,public,42.3706625061806,-71.11746995791593,Mon-Sat 08:00-20:00 $2.00/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_PLY-0036,6940,PayByPhone,PLY-0036,,unknown,Harvard Square,Cambridge,on_street_meter,public,42.37097779664329,-71.11728022155987,Mon-Sat 08:00-20:00 $2.00/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_PLY-0050,6940,PayByPhone,PLY-0050,,unknown,Harvard Square,Cambridge,on_street_meter,public,42.3706106578129,-71.11750123453479,Mon-Sat 08:00-20:00 $2.00/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_PLY-0052,6940,PayByPhone,PLY-0052,,unknown,Harvard Square,Cambridge,on_street_meter,public,42.37055987139725,-71.11753173865347,Mon-Sat 08:00-20:00 $2.00/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_PLY-0054,6940,PayByPhone,PLY-0054,,unknown,Harvard Square,Cambridge,on_street_meter,public,42.37050757862148,-71.11756316356812,Mon-Sat 08:00-20:00 $2.00/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_PLY-0056,6940,PayByPhone,PLY-0056,,unknown,Harvard Square,Cambridge,on_street_meter,public,42.370453745236276,-71.1175955249789,Mon-Sat 08:00-20:00 $2.00/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_PLY-0058,6940,PayByPhone,PLY-0058,,unknown,Harvard Square,Cambridge,on_street_meter,public,42.370401502186006,-71.11762690045605,Mon-Sat 08:00-20:00 $2.00/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_PLY-0060,6940,PayByPhone,PLY-0060,,unknown,Harvard Square,Cambridge,on_street_meter,public,42.37034859004031,-71.11765888127049,Mon-Sat 08:00-20:00 $2.00/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_PLY-0034,6940,PayByPhone,PLY-0034,,unknown,Harvard Square,Cambridge,on_street_meter,public,42.371033339353936,-71.11724658110458,Mon-Sat 08:00-20:00 $2.00/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_PLY-0026,6940,PayByPhone,PLY-0026,,unknown,Harvard Square,Cambridge,on_street_meter,public,42.37130489360867,-71.11708366484757,Mon-Sat 08:00-20:00 $2.00/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_PLY-0028,6940,PayByPhone,PLY-0028,,unknown,Harvard Square,Cambridge,on_street_meter,public,42.371257772608935,-71.11711197539496,Mon-Sat 08:00-20:00 $2.00/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_PLY-0030,6940,PayByPhone,PLY-0030,,unknown,Harvard Square,Cambridge,on_street_meter,public,42.37120771299713,-71.11714228238093,Mon-Sat 08:00-20:00 $2.00/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_PLY-0032,6940,PayByPhone,PLY-0032,,unknown,Harvard Square,Cambridge,on_street_meter,public,42.37115862443925,-71.11717186875394,Mon-Sat 08:00-20:00 $2.00/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_BOW-0001,6910,PayByPhone,BOW-0001,,unknown,Cambridge,Cambridge,on_street_meter,public,42.3721645118596,-71.11573537828073,Mon-Sat 08:00-20:00 $2.00/hr (30 minute max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_BOW-0003,6910,PayByPhone,BOW-0003,,unknown,Cambridge,Cambridge,on_street_meter,public,42.37211806778259,-71.11574694104654,Mon-Sat 08:00-20:00 $2.00/hr (30 minute max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_BOW-0005,6910,PayByPhone,BOW-0005,,unknown,Cambridge,Cambridge,on_street_meter,public,42.372070395557984,-71.1157371706358,Mon-Sat 08:00-20:00 $2.00/hr (30 minute max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_BOW-0007,6910,PayByPhone,BOW-0007,,unknown,Cambridge,Cambridge,on_street_meter,public,42.372012415493565,-71.11571677573315,Mon-Sat 08:00-20:00 $2.00/hr (30 minute max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_BOW-0013,6900,PayByPhone,BOW-0013,,unknown,Cambridge,Cambridge,on_street_meter,public,42.37177971593319,-71.11565296085575,Mon-Sat 08:00-20:00 $2.00/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_BOW-0011,6900,PayByPhone,BOW-0011,,unknown,Cambridge,Cambridge,on_street_meter,public,42.37183264582866,-71.11566757610046,Mon-Sat 08:00-20:00 $2.00/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_BOW-0009,6900,PayByPhone,BOW-0009,,unknown,Cambridge,Cambridge,on_street_meter,public,42.37188605418137,-71.11568228259922,Mon-Sat 08:00-20:00 $2.00/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_BOW-0023,6900,PayByPhone,BOW-0023,,unknown,Cambridge,Cambridge,on_street_meter,public,42.3714827239517,-71.11590420239467,Mon-Sat 08:00-20:00 $2.00/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_BOW-0021,6900,PayByPhone,BOW-0021,,unknown,Cambridge,Cambridge,on_street_meter,public,42.37152391777067,-71.11584083050309,Mon-Sat 08:00-20:00 $2.00/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_BOW-0019,6900,PayByPhone,BOW-0019,,unknown,Cambridge,Cambridge,on_street_meter,public,42.37155936477727,-71.11578796207118,Mon-Sat 08:00-20:00 $2.00/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_BOW-0017,6900,PayByPhone,BOW-0017,,unknown,Cambridge,Cambridge,on_street_meter,public,42.37159069451121,-71.11574249879064,Mon-Sat 08:00-20:00 $2.00/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_BOW-0015,6900,PayByPhone,BOW-0015,,unknown,Cambridge,Cambridge,on_street_meter,public,42.37163942348508,-71.11567854183431,Mon-Sat 08:00-20:00 $2.00/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_BOW-0025,6900,PayByPhone,BOW-0025,,unknown,Cambridge,Cambridge,on_street_meter,public,42.37143237840924,-71.1160751467792,Mon-Sat 08:00-20:00 $2.00/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_BOW-0027,6900,PayByPhone,BOW-0027,,unknown,Cambridge,Cambridge,on_street_meter,public,42.37145364779048,-71.11615233933914,Mon-Sat 08:00-20:00 $2.00/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_BOW-0029,6900,PayByPhone,BOW-0029,,unknown,Cambridge,Cambridge,on_street_meter,public,42.371472782003515,-71.11622875824828,Mon-Sat 08:00-20:00 $2.00/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_BOW-0031,6900,PayByPhone,BOW-0031,,unknown,Cambridge,Cambridge,on_street_meter,public,42.371489743052045,-71.11629465829238,Mon-Sat 08:00-20:00 $2.00/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_BOW-0033,6900,PayByPhone,BOW-0033,,unknown,Cambridge,Cambridge,on_street_meter,public,42.371507213092215,-71.11636579014198,Mon-Sat 08:00-20:00 $2.00/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_BOW-0035,6900,PayByPhone,BOW-0035,,unknown,Cambridge,Cambridge,on_street_meter,public,42.37152474447011,-71.11643722511215,Mon-Sat 08:00-20:00 $2.00/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_BOW-0037,6900,PayByPhone,BOW-0037,,unknown,Cambridge,Cambridge,on_street_meter,public,42.371540635949316,-71.1165112540558,Mon-Sat 08:00-20:00 $2.00/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_BOW-0039,6900,PayByPhone,BOW-0039,,unknown,Cambridge,Cambridge,on_street_meter,public,42.37155804435121,-71.11657154991148,Mon-Sat 08:00-20:00 $2.00/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_BOW-0041,6900,PayByPhone,BOW-0041,,unknown,Cambridge,Cambridge,on_street_meter,public,42.371576358997075,-71.11664420887044,Mon-Sat 08:00-20:00 $2.00/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_BOW-0002,6900,PayByPhone,BOW-0002,,unknown,Cambridge,Cambridge,on_street_meter,public,42.371381628416884,-71.116115012513,Mon-Sat 08:00-20:00 $2.00/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_BOW-0004,6900,PayByPhone,BOW-0004,,unknown,Cambridge,Cambridge,on_street_meter,public,42.371399474730296,-71.11618729073291,Mon-Sat 08:00-20:00 $2.00/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
